,value,metric,type
773,-3.2993982213589232,kde,full
774,1.762249495989649,kde,full
775,-0.08061758268206967,kde,full
776,-5.715280727414274,kde,full
777,-4.400012220781383,kde,full
778,-5.879720298179404,kde,full
779,-2.268222850664431,kde,full
780,-5.573799435949668,kde,full
781,-3.0308819144797208,kde,full
782,-3.6300498672353303,kde,full
783,-3.8312628272740987,kde,full
784,-5.713920539775286,kde,full
785,-4.0481635573305335,kde,full
786,-3.7988711594622915,kde,full
787,-0.43607753653766396,kde,full
788,-5.548740945945149,kde,full
789,-5.6567813700565805,kde,full
790,-3.883785040173979,kde,full
791,-2.4169712710914486,kde,full
792,-5.324151710027573,kde,full
793,-3.4997980752226603,kde,full
794,-5.10429336441625,kde,full
795,-3.9992668839529006,kde,full
796,-5.672411475756352,kde,full
797,-0.6323098630901294,kde,full
798,-3.7774709279353784,kde,full
799,-2.858967976419349,kde,full
800,1.0192671775325521,kde,full
801,-3.342334299266559,kde,full
802,-2.8542499765478273,kde,full
803,-4.349388419917265,kde,full
804,-0.07811424016475188,kde,full
805,-2.7597982634181055,kde,full
806,-2.309677870640902,kde,full
807,5.681470547940645,kde,full
808,-0.7169363435080894,kde,full
809,-4.025410069076562,kde,full
810,-3.8529098436568896,kde,full
811,-3.5973863988113934,kde,full
812,-3.785009256121822,kde,full
813,-3.032467404150651,kde,full
814,-2.442008686694552,kde,full
815,-1.2213472109542447,kde,full
816,1.0217308526633309,kde,full
817,-3.713438884310544,kde,full
818,9.238497711755564,kde,full
819,-5.455916685319316,kde,full
820,-5.5942939540501335,kde,full
821,12.42262196958033,kde,full
822,-1.9930912554987887,kde,full
823,-3.388344635051472,kde,full
824,-1.5197750396025,kde,full
825,-5.392808003192329,kde,full
826,-3.9843274136894156,kde,full
827,0.242251891415835,kde,full
828,-0.3611089893184108,kde,full
829,-3.938656034578872,kde,full
830,-1.7834437910181176,kde,full
831,-1.8850314934386414,kde,full
832,2.1376927600763045,kde,full
833,-3.530124087924664,kde,full
834,-3.333858561572847,kde,full
835,3.454806658146162,kde,full
836,-1.119360273967943,kde,full
837,4.362946910278806,kde,full
838,-1.187496076460937,kde,full
839,11.414849421740232,kde,full
840,-3.12624687436478,kde,full
841,-5.4699912205563,kde,full
842,-1.237869458110397,kde,full
843,-2.0407974621434706,kde,full
844,0.6107213288585555,kde,full
845,20.0,kde,full
846,-1.8925717300330267,kde,full
847,-3.9107715090863513,kde,full
848,-5.069086198454675,kde,full
